customer_id,total_revenue,total_orders,total_items,first_purchase,last_purchase,avg_order_value
17023,800.18,3,530,2010-01-11 15:09:00,2010-10-18 15:37:00,16.33
13720,799.9,4,501,2011-03-30 09:17:00,2011-08-15 12:46:00,18.6
13041,799.13,4,335,2010-04-29 08:43:00,2010-09-15 11:44:00,22.83
17251,798.98,3,377,2009-12-15 10:36:00,2010-12-12 11:06:00,10.24
16438,798.35,5,463,2011-09-18 13:31:00,2011-12-04 10:51:00,6.05
13389,797.96,3,429,2011-04-21 12:12:00,2011-11-28 14:01:00,15.65
15309,797.96,4,440,2009-12-04 13:01:00,2010-04-08 11:11:00,14.78
17281,797.85,6,295,2010-02-04 13:00:00,2010-11-30 18:05:00,132.98
15637,797.59,5,651,2009-12-15 17:54:00,2011-10-18 08:28:00,19.45
16155,796.9,5,495,2010-06-18 11:23:00,2010-11-23 12:03:00,16.6
15304,796.4,9,112,2010-10-14 10:24:00,2011-10-10 10:23:00,33.18
15396,796.38,2,278,2010-05-05 09:04:00,2011-08-19 10:56:00,49.77
16952,795.83,5,343,2009-12-11 13:52:00,2011-08-22 13:03:00,9.15
18084,795.23,3,755,2010-11-16 08:09:00,2011-11-23 13:57:00,113.6
13336,795.12,1,559,2011-09-23 14:05:00,2011-09-23 14:05:00,15.59
15831,794.64,3,1092,2011-01-19 14:52:00,2011-10-12 13:14:00,12.04
16961,794.56,3,482,2010-06-25 14:36:00,2011-08-15 13:46:00,15.28
17212,794.41,3,727,2010-08-10 09:22:00,2011-03-31 19:42:00,27.39
13296,792.51,6,653,2010-05-11 14:29:00,2011-07-25 13:46:00,14.95
14022,792.15,2,681,2010-08-10 09:38:00,2011-04-28 14:39:00,16.85
14976,790.86,7,234,2011-01-17 11:09:00,2011-10-13 16:37:00,10.98
13484,790.72,3,224,2010-03-10 11:46:00,2011-04-12 16:30:00,20.27
13544,790.2,6,331,2010-03-05 11:31:00,2011-10-31 11:57:00,3.32
14656,790.0,5,309,2010-04-15 12:10:00,2011-06-23 13:51:00,3.82
13016,789.89,3,527,2011-08-08 15:00:00,2011-09-27 14:08:00,16.81
16759,789.79,3,609,2011-11-09 09:06:00,2011-12-02 12:42:00,18.8
16472,789.6,2,252,2010-04-21 11:48:00,2010-10-01 13:56:00,20.25
15448,788.81,2,487,2010-02-03 13:29:00,2011-01-31 10:42:00,16.1
17952,788.46,4,477,2010-06-16 11:54:00,2010-11-26 13:54:00,8.05
14557,788.38,1,510,2011-09-15 15:48:00,2011-09-15 15:48:00,49.27
17817,788.15,6,353,2010-10-13 15:07:00,2011-12-05 14:39:00,5.88
14513,788.01,6,593,2010-05-20 17:57:00,2011-08-31 11:25:00,41.47
13323,787.85,5,175,2011-09-16 13:23:00,2011-12-06 17:12:00,37.52
16468,787.52,3,371,2010-08-15 13:10:00,2011-09-26 14:13:00,17.5
13212,786.83,3,309,2011-10-09 14:48:00,2011-11-20 12:40:00,5.58
14463,786.57,4,210,2010-07-28 11:35:00,2011-09-02 15:20:00,98.32
12628,786.46,3,448,2011-10-06 09:28:00,2011-12-05 13:15:00,19.18
16739,786.43,2,391,2010-06-21 09:38:00,2011-06-16 09:17:00,20.7
13770,785.37,4,468,2009-12-09 14:44:00,2010-10-13 15:10:00,16.36
13541,785.25,2,279,2010-05-18 16:15:00,2010-10-08 16:37:00,78.53
15646,784.81,5,821,2010-10-25 13:06:00,2011-07-05 09:53:00,11.54
15806,784.58,3,602,2011-03-08 09:24:00,2011-10-24 14:35:00,25.31
13595,784.48,3,341,2010-03-03 14:42:00,2010-07-11 12:36:00,5.49
13415,784.17,4,496,2009-12-11 14:20:00,2010-08-24 11:38:00,7.76
15714,783.96,5,361,2010-06-02 12:08:00,2011-11-28 11:26:00,16.33
12761,782.95,2,281,2010-09-01 10:47:00,2010-09-08 12:17:00,29.0
16836,782.37,4,539,2010-05-14 12:52:00,2011-10-31 10:05:00,18.63
15952,781.91,4,391,2011-04-28 12:55:00,2011-11-06 11:18:00,9.31
17255,781.7,4,583,2010-09-19 15:53:00,2011-10-30 12:18:00,4.3
13453,781.69,3,341,2010-11-02 13:23:00,2011-06-27 09:34:00,19.54
13287,781.59,3,429,2010-01-04 10:43:00,2010-04-15 15:26:00,14.75
15679,781.28,4,1170,2011-06-10 08:24:00,2011-11-15 16:19:00,7.1
15239,780.59,2,594,2011-09-22 09:53:00,2011-11-29 14:14:00,15.93
13502,780.5,5,490,2010-06-09 10:52:00,2011-11-23 10:39:00,23.65
15246,780.4,3,359,2010-06-02 11:28:00,2011-04-15 14:45:00,15.3
18228,779.9,2,238,2011-09-21 10:48:00,2011-10-14 09:21:00,26.0
12735,779.57,2,368,2011-01-06 14:26:00,2011-01-28 13:37:00,18.13
12504,779.05,4,458,2010-04-22 10:24:00,2011-11-21 16:02:00,38.95
13781,778.83,3,300,2009-12-18 15:46:00,2011-04-03 12:08:00,13.66
14815,778.5,2,744,2011-10-03 11:36:00,2011-11-03 11:36:00,14.69
16958,778.49,1,514,2010-09-30 14:25:00,2010-09-30 14:25:00,11.12
14690,777.68,4,341,2010-10-25 12:20:00,2011-10-26 15:39:00,7.55
16505,777.6,1,576,2011-11-08 12:14:00,2011-11-08 12:14:00,194.4
13563,777.53,2,209,2011-07-22 17:21:00,2011-09-16 14:45:00,15.87
13745,777.36,2,1146,2010-06-11 17:19:00,2011-06-30 16:43:00,13.88
15837,777.01,2,405,2010-08-11 10:16:00,2011-10-06 09:01:00,14.94
15794,777.0,2,288,2009-12-02 15:10:00,2009-12-03 13:04:00,51.8
15618,776.85,4,454,2011-07-26 10:13:00,2011-11-07 08:34:00,17.26
12808,776.7,5,322,2010-09-03 10:24:00,2011-11-03 10:05:00,16.53
14997,776.6,4,1408,2010-02-22 12:11:00,2011-10-24 13:28:00,20.44
15092,776.46,3,230,2010-09-03 12:33:00,2011-05-08 14:10:00,17.25
15743,775.96,4,214,2011-06-08 10:14:00,2011-11-23 17:19:00,9.02
13314,775.94,3,560,2011-09-27 10:20:00,2011-12-08 12:29:00,12.52
13341,775.85,1,301,2011-03-24 09:50:00,2011-03-24 09:50:00,18.47
17482,775.64,2,240,2010-05-10 14:10:00,2010-08-09 15:33:00,14.63
15921,775.26,4,335,2010-03-09 11:03:00,2011-06-20 11:03:00,9.81
15414,774.9,3,443,2011-04-11 13:45:00,2011-11-30 09:50:00,19.87
15773,774.52,2,410,2010-10-26 15:27:00,2011-12-04 12:48:00,16.48
18058,774.06,3,394,2010-02-10 09:38:00,2011-11-30 08:38:00,48.38
18112,773.36,4,443,2010-06-06 12:40:00,2011-11-27 14:43:00,12.47
16565,773.05,4,211,2010-06-02 12:47:00,2010-12-10 15:21:00,70.28
15075,773.03,1,447,2011-09-23 12:27:00,2011-09-23 12:27:00,28.63
17349,772.41,5,772,2010-03-18 14:26:00,2011-06-13 14:29:00,9.09
12923,770.42,3,230,2010-05-13 14:55:00,2011-10-06 16:20:00,12.84
17801,770.03,3,820,2010-01-17 11:31:00,2010-09-14 14:32:00,9.51
14838,769.92,2,361,2009-12-03 09:52:00,2010-10-12 15:46:00,11.0
12965,769.81,1,282,2011-09-11 15:31:00,2011-09-11 15:31:00,7.13
16480,769.29,1,455,2011-09-25 11:40:00,2011-09-25 11:40:00,14.51
16978,768.88,3,285,2010-02-11 16:27:00,2011-09-23 12:50:00,11.48
13980,768.82,5,463,2010-02-21 14:18:00,2011-10-10 13:34:00,12.2
13356,768.24,1,325,2011-09-20 14:33:00,2011-09-20 14:33:00,18.29
15331,767.91,3,701,2010-04-09 14:26:00,2010-07-28 09:42:00,17.45
13712,766.42,2,1128,2010-04-08 11:16:00,2011-04-07 12:33:00,23.22
12991,764.82,3,483,2010-11-15 13:43:00,2011-11-16 15:34:00,17.0
14413,764.52,4,277,2010-01-19 14:27:00,2010-12-12 13:37:00,7.96
13699,764.15,2,219,2010-06-07 13:03:00,2011-07-07 16:51:00,20.65
16602,763.33,2,429,2010-11-16 09:13:00,2011-11-03 15:54:00,19.08
17466,763.28,2,306,2011-09-22 09:16:00,2011-11-29 13:15:00,18.62
15428,762.75,4,347,2009-12-17 17:46:00,2011-11-24 16:54:00,17.34
16806,762.16,4,356,2011-04-14 19:59:00,2011-08-28 15:27:00,8.2
13598,761.96,5,393,2010-02-26 11:22:00,2011-10-23 14:28:00,8.28
14883,761.59,6,790,2011-05-12 09:49:00,2011-11-21 10:23:00,14.37
17425,759.17,2,407,2011-10-10 11:37:00,2011-11-20 15:30:00,17.66
18246,758.82,3,214,2010-04-09 10:19:00,2011-11-16 11:49:00,151.76
16720,758.74,3,460,2009-12-17 17:54:00,2011-11-13 16:22:00,5.42
15908,758.62,2,173,2010-07-15 19:21:00,2010-08-06 11:56:00,18.97
15568,758.29,3,461,2011-09-27 14:37:00,2011-12-07 11:27:00,14.31
15006,757.78,2,387,2010-09-12 13:03:00,2011-10-19 15:08:00,4.16
13034,756.82,3,406,2010-11-03 15:22:00,2011-10-16 12:21:00,17.2
16392,756.7,3,604,2010-05-27 11:17:00,2011-03-15 12:11:00,5.25
14176,756.46,5,265,2010-11-23 13:21:00,2011-02-15 13:12:00,20.44
16411,756.39,4,461,2010-10-07 15:09:00,2011-11-20 13:23:00,4.18
16262,755.15,1,446,2010-11-26 13:22:00,2010-11-26 13:22:00,16.42
13370,754.87,1,343,2010-12-03 10:26:00,2010-12-03 10:26:00,19.36
16892,754.75,7,367,2009-12-08 14:20:00,2011-12-08 13:18:00,5.51
18104,754.64,1,362,2011-11-02 14:07:00,2011-11-02 14:07:00,19.86
18034,754.2,3,951,2010-11-29 12:36:00,2011-11-18 12:22:00,3.52
14234,754.12,4,951,2011-10-13 13:58:00,2011-11-17 17:53:00,5.13
14247,753.56,5,378,2010-06-06 15:07:00,2011-03-06 15:21:00,6.67
17579,753.28,4,375,2010-05-10 14:28:00,2011-12-05 12:28:00,8.01
14998,753.18,4,352,2010-04-13 16:07:00,2011-06-22 17:30:00,6.03
13730,752.6,2,488,2011-07-01 12:47:00,2011-07-27 08:35:00,17.5
13030,752.44,2,348,2010-12-06 14:31:00,2011-11-28 14:30:00,8.18
13070,751.7,4,372,2009-12-07 14:44:00,2011-05-31 13:45:00,22.78
14923,749.1,1,418,2011-10-20 11:51:00,2011-10-20 11:51:00,17.03
16972,749.0,2,183,2010-09-09 11:20:00,2010-11-22 10:59:00,9.13
14048,748.69,3,467,2010-11-22 14:08:00,2011-02-07 14:53:00,5.31
15656,748.5,4,343,2011-02-28 15:32:00,2011-10-25 14:56:00,15.93
13108,748.46,2,745,2010-09-30 17:09:00,2010-12-02 10:35:00,21.38
17387,746.81,2,522,2011-11-06 11:25:00,2011-11-20 11:00:00,9.83
14942,746.56,4,354,2009-12-10 10:32:00,2010-11-03 10:51:00,39.29
17889,746.42,7,403,2010-03-31 10:54:00,2011-05-11 16:26:00,6.43
17760,746.39,6,531,2010-02-28 12:15:00,2011-11-18 10:56:00,11.14
14050,746.36,2,689,2011-08-25 13:46:00,2011-11-08 10:00:00,13.82
16465,746.24,2,504,2010-09-21 10:46:00,2010-10-15 09:27:00,15.55
18190,745.62,5,490,2009-12-22 12:05:00,2011-05-31 14:48:00,17.75
14228,745.5,3,260,2010-06-11 12:29:00,2010-09-28 09:45:00,19.62
13950,745.06,4,323,2011-04-07 11:29:00,2011-11-28 14:44:00,21.29
13236,744.85,2,416,2011-08-25 08:58:00,2011-11-15 12:50:00,20.69
12871,744.02,3,484,2010-09-26 10:34:00,2011-09-16 15:07:00,41.33
14104,743.53,5,496,2010-05-28 16:11:00,2011-07-08 12:50:00,5.51
13354,743.53,1,604,2011-09-29 13:17:00,2011-09-29 13:17:00,14.58
17038,743.17,2,535,2010-10-20 16:04:00,2011-11-09 13:50:00,11.8
16730,743.11,3,994,2011-01-24 14:01:00,2011-10-18 14:11:00,9.06
15420,743.0,6,844,2009-12-05 13:29:00,2010-10-01 15:46:00,13.27
14302,742.9,3,298,2009-12-02 08:16:00,2010-10-05 08:10:00,26.53
12465,742.19,2,479,2011-06-23 13:37:00,2011-11-22 16:34:00,15.79
18275,741.85,2,417,2009-12-08 16:23:00,2010-05-10 15:46:00,39.04
13721,741.54,2,512,2010-11-09 17:59:00,2011-11-03 14:05:00,17.66
13713,740.76,3,284,2010-05-05 16:48:00,2010-10-27 16:18:00,9.26
15720,739.22,2,327,2010-06-07 15:40:00,2011-11-15 14:48:00,4.83
12603,739.2,1,63,2011-11-18 10:42:00,2011-11-18 10:42:00,369.6
15988,738.89,3,476,2010-02-21 11:36:00,2011-11-20 13:23:00,6.16
15462,737.05,4,495,2010-09-20 10:23:00,2011-09-06 13:11:00,17.98
15070,737.05,3,339,2009-12-15 13:49:00,2010-12-02 11:23:00,23.03
16075,736.93,2,271,2010-05-24 15:57:00,2010-07-25 11:31:00,17.97
17461,735.82,3,770,2011-11-10 12:01:00,2011-11-17 10:21:00,6.94
15045,735.66,2,114,2011-03-27 11:44:00,2011-07-11 11:33:00,61.3
12527,735.51,5,526,2010-06-28 15:37:00,2011-09-19 11:55:00,22.98
13286,734.91,1,274,2010-04-18 15:35:00,2010-04-18 15:35:00,15.0
15938,734.81,9,449,2010-06-01 09:42:00,2011-08-19 12:56:00,18.84
17616,734.4,4,288,2010-09-14 10:43:00,2011-06-19 10:11:00,183.6
12537,732.94,1,449,2010-10-27 08:36:00,2010-10-27 08:36:00,17.05
17979,732.41,4,383,2011-03-25 11:34:00,2011-11-04 12:05:00,5.31
13575,732.07,5,449,2011-06-16 14:24:00,2011-11-16 13:14:00,15.91
13780,732.07,3,479,2010-10-28 19:51:00,2011-12-02 13:49:00,7.47
17548,731.26,4,494,2010-11-08 16:19:00,2011-04-20 12:01:00,21.51
17681,731.2,5,450,2010-01-15 11:53:00,2010-04-21 17:22:00,52.23
14778,730.86,2,306,2011-02-04 11:43:00,2011-08-04 15:23:00,20.88
13921,730.7,4,210,2009-12-18 12:19:00,2010-11-02 16:32:00,16.61
13452,729.8,3,6,2010-08-24 09:53:00,2011-03-25 14:19:00,243.27
12925,729.33,3,649,2010-04-26 10:32:00,2011-12-05 11:11:00,14.59
15872,729.25,4,467,2010-06-07 14:53:00,2011-11-25 11:55:00,3.88
18163,728.84,1,452,2010-05-04 14:51:00,2010-05-04 14:51:00,22.09
17756,728.75,3,399,2010-11-10 12:54:00,2010-11-29 12:20:00,8.68
12786,728.5,1,324,2010-04-09 12:12:00,2010-04-09 12:12:00,40.47
17547,727.85,2,223,2010-02-12 14:34:00,2010-11-29 09:41:00,23.48
17141,727.58,4,423,2010-01-24 14:19:00,2010-10-17 14:54:00,4.49
17374,727.11,3,155,2010-11-09 17:14:00,2011-05-05 09:05:00,17.31
16447,727.1,3,315,2010-02-17 14:09:00,2011-07-27 12:45:00,10.69
13569,726.54,4,345,2010-10-07 13:05:00,2011-11-22 13:07:00,4.06
18078,725.53,4,370,2010-03-21 15:50:00,2011-05-06 14:32:00,9.94
12723,725.07,5,434,2011-10-05 15:52:00,2011-12-06 10:19:00,10.51
18187,724.89,1,310,2010-03-18 09:49:00,2010-03-18 09:49:00,15.1
13729,724.73,3,419,2010-01-24 14:57:00,2010-09-30 10:44:00,18.58
14798,724.31,8,601,2010-03-01 08:38:00,2011-10-18 10:58:00,14.78
15368,722.74,2,406,2010-11-10 15:52:00,2011-11-18 14:42:00,90.34
13264,722.56,1,375,2010-09-23 12:42:00,2010-09-23 12:42:00,19.01
17615,721.8,6,378,2010-08-11 12:54:00,2011-08-01 14:06:00,12.89
13441,720.9,2,520,2010-10-04 10:38:00,2011-09-09 09:38:00,18.97
16023,719.81,3,358,2011-03-18 13:32:00,2011-10-24 16:34:00,7.13
13537,717.85,2,337,2010-09-14 10:41:00,2010-10-10 12:45:00,17.09
13604,717.62,1,242,2010-02-19 12:02:00,2010-02-19 12:02:00,34.17
16269,717.57,1,579,2010-09-28 11:50:00,2010-09-28 11:50:00,13.54
12573,717.41,5,479,2010-08-31 17:25:00,2011-04-26 15:52:00,6.03
17860,717.39,4,696,2009-12-11 16:48:00,2010-12-06 12:41:00,4.43
16526,717.21,2,279,2010-05-04 16:34:00,2011-06-21 12:02:00,20.49
15274,716.57,2,619,2011-11-21 14:17:00,2011-12-05 16:57:00,15.25
12519,716.54,2,387,2010-08-20 08:21:00,2011-10-07 09:26:00,18.37
12535,716.35,2,219,2011-06-06 12:47:00,2011-09-09 08:48:00,21.07
12492,715.21,3,444,2010-11-01 14:58:00,2011-10-07 15:15:00,17.03
15330,714.96,2,1312,2011-10-10 12:30:00,2011-11-07 17:50:00,55.0
13512,713.39,4,419,2010-05-05 13:22:00,2011-03-24 10:03:00,18.29
14026,713.11,2,427,2010-03-24 14:10:00,2010-08-26 10:31:00,14.26
13147,712.8,4,144,2011-09-01 12:28:00,2011-11-29 13:59:00,178.2
17761,712.78,1,398,2011-11-07 10:23:00,2011-11-07 10:23:00,37.51
14470,712.04,3,282,2010-10-05 12:39:00,2011-11-28 10:31:00,11.87
15127,711.5,2,464,2010-07-08 10:07:00,2011-10-05 10:30:00,25.41
13103,709.64,3,426,2010-05-11 14:41:00,2011-10-31 09:38:00,21.5
13057,709.59,3,456,2010-03-18 12:14:00,2010-06-27 15:44:00,17.74
13927,708.26,2,463,2010-09-28 16:12:00,2011-09-26 12:00:00,17.27
12485,708.1,1,414,2010-06-28 15:22:00,2010-06-28 15:22:00,20.83
14398,707.79,2,267,2010-06-30 11:57:00,2010-11-03 13:46:00,13.35
16449,707.69,2,367,2011-03-04 12:15:00,2011-05-26 10:25:00,17.69
12453,707.09,1,473,2011-07-28 14:08:00,2011-07-28 14:08:00,16.44
13626,707.04,2,398,2010-11-25 16:12:00,2011-04-01 10:05:00,16.07
16309,706.57,2,467,2011-04-13 11:46:00,2011-08-25 15:35:00,16.82
17051,706.49,4,507,2010-03-21 14:55:00,2011-05-29 14:13:00,4.56
12890,706.02,2,457,2010-11-17 14:05:00,2011-11-15 17:26:00,5.23
16364,705.79,2,279,2011-07-25 14:35:00,2011-11-28 11:27:00,13.57
16882,705.12,3,424,2011-01-26 17:43:00,2011-10-04 10:42:00,18.08
16015,704.55,3,907,2011-10-21 12:56:00,2011-12-06 10:58:00,3.89
12612,704.04,1,262,2011-09-26 15:35:00,2011-09-26 15:35:00,37.05
12883,703.47,4,196,2011-09-11 15:18:00,2011-11-15 09:32:00,16.75
15103,703.36,2,329,2011-09-14 13:54:00,2011-11-08 14:53:00,20.1
17561,703.02,4,381,2009-12-06 13:29:00,2011-11-20 12:53:00,3.68
14699,702.6,4,484,2010-07-02 12:04:00,2011-05-09 14:54:00,14.05
16997,702.0,3,360,2011-01-18 11:51:00,2011-02-24 17:28:00,58.5
17825,701.96,4,516,2009-12-14 12:09:00,2010-04-20 12:01:00,26.0
14324,701.61,2,402,2010-01-15 13:31:00,2010-10-26 11:44:00,17.11
14179,701.57,2,319,2011-10-18 14:00:00,2011-10-30 12:07:00,4.47
14356,701.23,2,277,2011-09-19 14:43:00,2011-09-21 09:18:00,21.25
13833,700.41,2,243,2010-10-31 14:11:00,2011-07-03 13:27:00,15.92
17163,699.78,4,531,2010-02-02 10:39:00,2011-11-18 08:57:00,23.33
13242,699.4,7,350,2010-02-09 13:12:00,2011-08-19 12:53:00,19.98
16018,698.13,4,503,2009-12-07 13:57:00,2011-10-31 14:13:00,12.47
14497,697.06,2,332,2010-02-04 09:59:00,2011-02-03 17:01:00,17.43
16415,696.76,3,508,2010-02-01 12:30:00,2011-10-26 13:35:00,4.81
15700,696.68,2,357,2011-06-19 15:36:00,2011-06-20 16:53:00,8.1
14959,695.42,4,494,2011-02-16 13:00:00,2011-10-06 18:23:00,11.79
13101,695.4,4,478,2010-01-27 15:49:00,2011-04-19 14:37:00,13.64
15995,694.54,1,352,2010-10-21 13:57:00,2010-10-21 13:57:00,6.31
15053,693.95,3,984,2011-03-03 12:06:00,2011-12-05 12:08:00,10.06
14111,692.85,4,458,2011-04-12 11:36:00,2011-11-25 13:44:00,69.28
17198,692.22,3,357,2010-12-03 14:54:00,2011-11-16 10:39:00,7.21
17733,692.19,2,463,2011-03-23 09:54:00,2011-11-01 08:16:00,19.78
12817,690.98,3,219,2010-10-01 08:57:00,2011-03-03 16:28:00,27.64
16658,690.83,6,277,2010-03-30 16:24:00,2010-12-06 13:47:00,10.79
14880,690.59,3,365,2011-02-24 12:27:00,2011-09-23 13:42:00,15.01
16545,689.82,2,322,2010-11-29 10:39:00,2011-06-28 10:37:00,86.23
17834,689.67,2,639,2010-09-20 15:32:00,2010-10-21 12:09:00,11.89
17502,689.1,4,376,2011-11-10 16:39:00,2011-11-30 13:13:00,24.61
15361,689.07,4,373,2010-06-14 13:27:00,2010-12-13 09:52:00,68.91
12450,688.2,5,442,2010-08-22 13:11:00,2011-07-06 14:41:00,18.6
18017,688.0,4,400,2010-10-04 15:11:00,2011-09-19 16:15:00,172.0
15901,687.72,7,695,2010-06-14 12:39:00,2011-11-23 12:43:00,4.19
14809,686.76,2,232,2010-03-28 15:42:00,2010-03-28 15:44:00,38.15
13898,686.4,2,544,2010-10-24 15:42:00,2011-01-18 10:28:00,14.92
16824,686.24,3,390,2010-11-11 12:21:00,2011-11-24 12:38:00,17.6
17935,686.14,7,244,2009-12-04 14:33:00,2011-07-24 13:18:00,10.72
12658,686.05,1,320,2011-11-21 10:22:00,2011-11-21 10:22:00,19.06
15257,685.9,2,71,2010-10-21 14:03:00,2011-03-01 12:58:00,57.16
15219,685.45,2,271,2010-03-01 11:33:00,2011-06-16 16:57:00,26.36
15184,685.39,4,462,2009-12-16 12:06:00,2011-11-10 13:41:00,8.16
16885,684.6,4,358,2010-11-19 12:51:00,2011-11-24 13:40:00,5.03
13585,684.54,3,1386,2009-12-01 14:56:00,2010-06-27 12:33:00,17.55
15669,684.34,4,342,2011-03-21 09:13:00,2011-10-30 16:03:00,20.74
15207,683.92,3,428,2010-06-10 17:29:00,2010-10-19 13:29:00,28.5
17874,683.46,6,221,2011-03-29 11:25:00,2011-06-07 12:54:00,14.86
14222,683.17,1,607,2011-06-15 16:42:00,2011-06-15 16:42:00,16.66
15582,682.91,3,453,2011-05-03 13:36:00,2011-11-15 09:55:00,15.52
13987,682.54,2,492,2010-11-04 09:54:00,2010-11-25 10:20:00,14.84
12601,681.26,6,290,2010-10-31 10:57:00,2011-06-03 10:17:00,20.04
12478,680.99,1,236,2011-12-06 09:56:00,2011-12-06 09:56:00,18.92
18271,680.85,2,319,2009-12-08 11:27:00,2010-04-09 09:26:00,32.42
18082,680.84,1,608,2011-11-14 12:45:00,2011-11-14 12:45:00,9.73
15973,680.62,3,195,2010-10-06 15:00:00,2010-12-08 11:42:00,61.87
13524,680.18,5,324,2011-05-04 12:26:00,2011-10-30 12:34:00,25.19
13809,679.7,3,281,2010-09-05 11:42:00,2011-02-07 13:15:00,27.19
13430,679.45,2,751,2011-09-14 14:26:00,2011-11-21 08:19:00,13.87
14151,679.45,2,405,2009-12-23 10:54:00,2010-02-04 15:35:00,15.44
17782,679.02,2,538,2010-11-22 10:03:00,2010-11-22 11:15:00,23.41
16646,678.8,1,1072,2010-09-16 13:28:00,2010-09-16 13:28:00,23.41
14182,678.77,4,174,2010-04-22 15:36:00,2010-09-22 11:45:00,13.58
13255,678.76,3,407,2010-07-15 13:20:00,2011-11-30 13:14:00,26.11
13925,678.25,4,331,2011-07-28 12:09:00,2011-09-08 12:47:00,16.54
15363,678.11,2,383,2010-08-04 08:41:00,2010-12-02 12:28:00,19.37
13974,677.72,2,356,2010-05-06 17:55:00,2011-10-21 14:41:00,15.76
16601,677.0,3,391,2010-03-26 13:39:00,2011-10-30 11:09:00,9.81
13040,676.99,2,355,2011-11-06 13:53:00,2011-12-01 10:38:00,15.74
17462,675.69,2,227,2011-02-28 17:01:00,2011-10-10 13:56:00,25.03
18156,675.64,2,283,2010-12-05 12:29:00,2011-11-27 12:24:00,5.54
12942,675.6,3,198,2010-12-09 09:34:00,2011-07-31 14:39:00,9.65
13325,675.3,1,240,2011-09-19 10:36:00,2011-09-19 10:36:00,56.28
13355,674.7,1,314,2011-08-09 14:48:00,2011-08-09 14:48:00,21.08
13951,674.45,3,459,2011-02-18 15:21:00,2011-06-16 16:43:00,17.29
14504,673.26,4,308,2011-03-06 14:38:00,2011-10-23 16:00:00,6.29
16648,672.8,3,503,2010-04-28 14:58:00,2011-10-28 08:58:00,18.18
16226,672.17,5,521,2010-10-22 11:19:00,2011-05-20 14:41:00,21.68
17011,671.7,3,792,2010-02-26 09:47:00,2011-11-09 13:30:00,23.99
15562,671.43,3,560,2009-12-13 15:17:00,2010-12-23 09:55:00,20.35
14142,671.34,2,518,2010-03-03 15:13:00,2010-12-01 16:33:00,15.26
17709,671.01,5,295,2010-04-15 14:48:00,2011-06-23 11:55:00,16.78
13398,670.34,2,341,2010-09-17 09:34:00,2011-05-31 13:17:00,17.19
17418,670.06,3,521,2010-11-17 13:42:00,2011-10-28 13:00:00,15.95
13741,668.43,3,218,2011-05-06 13:43:00,2011-09-29 09:19:00,19.66
16268,667.65,2,533,2011-09-29 18:30:00,2011-09-29 18:30:00,14.84
17962,666.96,4,633,2010-01-13 15:24:00,2011-07-20 14:16:00,3.64
18123,666.64,3,616,2010-07-14 12:47:00,2011-11-15 14:23:00,11.9
13217,666.48,4,512,2010-02-22 12:49:00,2011-08-09 15:32:00,133.3
14932,666.13,2,257,2010-11-19 09:16:00,2010-12-09 11:48:00,20.82
17105,665.78,2,693,2011-02-06 14:46:00,2011-07-03 15:53:00,7.4
16132,664.2,2,280,2010-03-22 10:25:00,2010-06-13 13:49:00,39.07
16704,664.16,2,433,2010-02-05 14:14:00,2010-03-31 14:02:00,12.3
13596,664.11,2,384,2011-11-27 11:57:00,2011-12-04 12:01:00,4.55
15643,664.0,3,246,2011-03-02 14:34:00,2011-06-01 07:38:00,20.12
14720,663.81,3,219,2011-08-05 12:06:00,2011-12-04 12:02:00,17.94
16573,663.61,2,360,2011-02-22 15:14:00,2011-09-16 09:13:00,15.8
16679,663.31,3,247,2010-06-10 18:35:00,2010-12-08 13:51:00,36.85
12837,662.66,2,194,2010-05-19 15:10:00,2011-06-19 16:07:00,7.53
13864,662.4,1,192,2010-11-18 12:50:00,2010-11-18 12:50:00,662.4
16862,662.33,4,513,2010-01-07 12:57:00,2010-06-10 13:05:00,18.92
14425,661.39,3,325,2009-12-02 11:31:00,2010-10-01 10:24:00,16.96
13028,661.32,2,798,2011-10-25 14:09:00,2011-11-17 11:10:00,14.7
17375,660.55,4,480,2010-10-04 09:14:00,2011-05-24 15:45:00,7.68
14603,660.0,1,400,2011-03-10 10:27:00,2011-03-10 10:27:00,330.0
15405,659.84,2,348,2010-05-12 15:56:00,2011-06-03 14:44:00,21.99
15492,659.46,2,483,2011-09-26 14:02:00,2011-11-11 14:53:00,18.84
13759,659.41,2,287,2011-09-29 15:40:00,2011-11-06 14:47:00,26.38
13622,658.95,1,379,2010-01-12 13:22:00,2010-01-12 13:22:00,20.59
14452,658.95,4,285,2010-07-06 13:13:00,2011-11-29 12:06:00,5.11
14150,658.64,2,496,2010-12-15 10:04:00,2011-11-04 10:05:00,25.33
13433,658.32,4,190,2010-01-12 08:59:00,2010-07-26 16:55:00,27.43
16887,658.17,3,423,2009-12-01 13:41:00,2011-11-04 14:07:00,6.52
15715,658.02,5,246,2010-03-30 12:17:00,2010-06-02 09:56:00,17.32
16696,657.9,4,146,2011-04-05 15:20:00,2011-07-27 14:23:00,65.79
17852,657.81,5,372,2009-12-08 12:51:00,2011-11-28 12:36:00,6.09
17459,657.3,2,537,2011-10-10 17:00:00,2011-10-27 13:25:00,5.92
16157,656.69,3,347,2011-09-28 11:48:00,2011-11-24 11:41:00,36.48
16708,656.63,1,285,2011-10-25 12:20:00,2011-10-25 12:20:00,24.32
